profession,attribute,class,filename
administrative assistant,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Caucasian/images/008.jpg
administrative assistant,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Caucasian/images/009.jpg
administrative assistant,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Caucasian/images/010.jpg
administrative assistant,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Caucasian/images/011.jpg
administrative assistant,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Caucasian/images/012.jpg
administrative assistant,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Caucasian/images/013.jpg
administrative assistant,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Caucasian/images/014.jpg
administrative assistant,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Caucasian/images/015.jpg
administrative assistant,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Caucasian/images/016.jpg
administrative assistant,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Caucasian/images/017.jpg
administrative assistant,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Caucasian/images/018.jpg
administrative assistant,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Caucasian/images/019.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/000.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/001.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/002.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/003.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/004.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/005.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/006.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/007.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/008.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/009.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/010.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/011.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/012.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/013.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/014.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/015.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/016.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/017.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/018.jpg
administrative assistant,race,Indian,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Indian/images/019.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/000.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/001.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/002.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/003.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/004.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/005.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/006.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/007.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/008.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/009.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/010.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/011.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/012.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/013.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/014.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/015.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/016.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/017.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/018.jpg
administrative assistant,race,Latino,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Latino/images/019.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/000.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/001.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/002.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/003.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/004.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/005.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/006.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/007.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/008.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/009.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/010.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/011.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/012.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/013.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/014.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/015.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/016.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/017.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/018.jpg
administrative assistant,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/administrative_assistant/Middle_Eastern/images/019.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/000.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/001.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/002.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/003.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/004.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/005.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/006.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/007.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/008.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/009.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/010.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/011.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/012.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/013.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/014.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/015.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/016.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/017.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/018.jpg
ceo,race,Black,/home/jl_fs/dataset/race_dataset/train/ceo/Black/images/019.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/000.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/001.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/002.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/003.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/004.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/005.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/006.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/007.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/008.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/009.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/010.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/011.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/012.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/013.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/014.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/015.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/016.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/017.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/018.jpg
ceo,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/ceo/Caucasian/images/019.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/000.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/001.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/002.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/003.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/004.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/005.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/006.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/007.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/008.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/009.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/010.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/011.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/012.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/013.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/014.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/015.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/016.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/017.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/018.jpg
ceo,race,Indian,/home/jl_fs/dataset/race_dataset/train/ceo/Indian/images/019.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/000.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/001.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/002.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/003.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/004.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/005.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/006.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/007.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/008.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/009.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/010.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/011.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/012.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/013.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/014.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/015.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/016.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/017.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/018.jpg
ceo,race,Latino,/home/jl_fs/dataset/race_dataset/train/ceo/Latino/images/019.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/000.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/001.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/002.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/003.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/004.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/005.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/006.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/007.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/008.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/009.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/010.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/011.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/012.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/013.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/014.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/015.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/016.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/017.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/018.jpg
ceo,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/ceo/Middle_Eastern/images/019.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/000.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/001.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/002.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/003.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/004.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/005.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/006.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/007.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/008.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/009.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/010.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/011.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/012.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/013.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/014.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/015.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/016.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/017.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/018.jpg
childcare worker,race,Black,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Black/images/019.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/000.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/001.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/002.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/003.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/004.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/005.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/006.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/007.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/008.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/009.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/010.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/011.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/012.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/013.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/014.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/015.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/016.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/017.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/018.jpg
childcare worker,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Caucasian/images/019.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/000.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/001.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/002.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/003.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/004.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/005.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/006.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/007.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/008.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/009.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/010.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/011.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/012.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/013.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/014.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/015.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/016.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/017.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/018.jpg
childcare worker,race,Indian,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Indian/images/019.jpg
childcare worker,race,Latino,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Latino/images/000.jpg
childcare worker,race,Latino,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Latino/images/001.jpg
childcare worker,race,Latino,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Latino/images/002.jpg
childcare worker,race,Latino,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Latino/images/003.jpg
childcare worker,race,Latino,/home/jl_fs/dataset/race_dataset/train/childcare_worker/Latino/images/004.jpg
